lp,n,pk,pm,t,fmax,favg
63,30,0.55,0.0001,120,1.6391835947445754,1.6366522914373365
64,30,0.55,0.0001,130,1.654878049260555,1.6534740023862315
65,30,0.55,0.0001,140,1.6335455704799053,1.632628701599249
66,30,0.55,0.0001,150,1.6523214459587519,1.65122061942291
67,30,0.55,0.0005,50,1.6495707428135866,1.64150130426463
68,30,0.55,0.0005,60,1.6858401134110763,1.677699415171441
69,30,0.55,0.0005,70,1.666453021244815,1.6612726206228603
70,30,0.55,0.0005,80,1.6658065138794893,1.6625091718919363
71,30,0.55,0.0005,90,1.681048500319474,1.6745056673636958
72,30,0.55,0.0005,100,1.6595346866130334,1.6526608364297692
73,30,0.55,0.0005,110,1.6962688260766288,1.6928231944921401
74,30,0.55,0.0005,120,1.6323631122546032,1.6267190875866362
75,30,0.55,0.0005,130,1.713392512447806,1.7099061266596656
76,30,0.55,0.0005,140,1.7108937724734843,1.7019513914511686
77,30,0.55,0.0005,150,1.7072132002919145,1.7009667624987506
78,30,0.55,0.001,50,1.6969456455292475,1.682779685447435
79,30,0.55,0.001,60,1.717783193797076,1.7077904716019696
80,30,0.55,0.001,70,1.6613222754960202,1.6506377928478295
81,30,0.55,0.001,80,1.6898467262256205,1.6772676299398008
82,30,0.55,0.001,90,1.7307598058179914,1.7189292291342744
83,30,0.55,0.001,100,1.6996395157950963,1.686761327196382
84,30,0.55,0.001,110,1.7053659374339796,1.6935009492558684
85,30,0.55,0.001,120,1.730680986954743,1.718162694197209
86,30,0.55,0.001,130,1.6846207612071487,1.6756725984462448
87,30,0.55,0.001,140,1.6865137258559582,1.6707592440180343
88,30,0.55,0.001,150,1.6912677667626517,1.677789925907072
89,30,0.55,0.005,50,1.7178065854140852,1.6404761193099378
90,30,0.55,0.005,60,1.7481496467355724,1.6739360184896828
91,30,0.55,0.005,70,1.7402798991786483,1.669194950939562
92,30,0.55,0.005,80,1.7375734523969826,1.6649750130112173
93,30,0.55,0.005,90,1.747618157667499,1.6620932556752248
94,30,0.55,0.005,100,1.75615283039004,1.6753208377444702
95,30,0.55,0.005,110,1.7971376214287704,1.7221119794986859
96,30,0.55,0.005,120,1.704390316513339,1.643676654105893
97,30,0.55,0.005,130,1.7356775174020882,1.6621478620343282
98,30,0.55,0.005,140,1.765716704652652,1.6920832612279424
99,30,0.55,0.005,150,1.7337867129753257,1.6599677004008555
100,30,0.55,0.01,50,1.7764342206931607,1.5925564733676834
101,30,0.55,0.01,60,1.7829167853201577,1.6128423833457992
102,30,0.55,0.01,70,1.8204279818302829,1.6223756820371817
103,30,0.55,0.01,80,1.785874259303392,1.6104307386950307
104,30,0.55,0.01,90,1.8062812234460555,1.630660975523465
105,30,0.55,0.01,100,1.8301372320476568,1.6533141708652508
106,30,0.55,0.01,110,1.7765756995832056,1.5778849297141542
107,30,0.55,0.01,120,1.8211332678409724,1.6353916657020713
108,30,0.55,0.01,130,1.83499321634686,1.6499749511821227
109,30,0.55,0.01,140,1.8039349519101444,1.6331672864105788
110,30,0.55,0.01,150,1.8008878859432553,1.6282530621070557
111,30,0.6,0.0001,50,1.6579627726881907,1.6559348971330636
112,30,0.6,0.0001,60,1.6594310865106274,1.6586853344691423
113,30,0.6,0.0001,70,1.694661435348223,1.6929856853306837
114,30,0.6,0.0001,80,1.675658192656153,1.675117355000176
115,30,0.6,0.0001,90,1.6848169341889436,1.6831804549102654
116,30,0.6,0.0001,100,1.6963092404199565,1.695150211905013
117,30,0.6,0.0001,110,1.649454506952323,1.6468171360376538
118,30,0.6,0.0001,120,1.673157597106497,1.671427886014615
119,30,0.6,0.0001,130,1.6691156859479097,1.668774509324384
120,30,0.6,0.0001,140,1.6728882786869541,1.6700531237239793
121,30,0.6,0.0001,150,1.6555633966383185,1.6545537478891017
122,30,0.6,0.0005,50,1.6627420358811558,1.6561815735678638
123,30,0.6,0.0005,60,1.7135335880429556,1.7092518795095208
124,30,0.6,0.0005,70,1.6759374464036634,1.671155236836605
125,30,0.6,0.0005,80,1.728862606972231,1.7216530880905596
126,30,0.6,0.0005,90,1.685998002261349,1.681444816862982
127,30,0.6,0.0005,100,1.661145917112032,1.655259216974862
128,30,0.6,0.0005,110,1.715772027564685,1.7103998952840527
129,30,0.6,0.0005,120,1.7078148048838677,1.6982853424750837
130,30,0.6,0.0005,130,1.7310462926145052,1.7247588050458518
131,30,0.6,0.0005,140,1.6731176699422772,1.6662052930394882
132,30,0.6,0.0005,150,1.7536757319904452,1.7482181444189515
133,30,0.6,0.001,50,1.688004443629065,1.679170380262682
134,30,0.6,0.001,60,1.7132867620058843,1.7010886999656274
135,30,0.6,0.001,70,1.6804830854121804,1.6665719744565082
136,30,0.6,0.001,80,1.6949152343984464,1.6841398439334734
137,30,0.6,0.001,90,1.6990966460389307,1.6858865765737858
138,30,0.6,0.001,100,1.6622253072935438,1.6517538310965763
139,30,0.6,0.001,110,1.6915323193340936,1.6797982270291896
140,30,0.6,0.001,120,1.7084591989822309,1.6976188939197714
141,30,0.6,0.001,130,1.72712045813521,1.716526025874832
142,30,0.6,0.001,140,1.723498388519504,1.7123961133732157
143,30,0.6,0.001,150,1.694363169114964,1.6825165262437534
144,30,0.6,0.005,50,1.7524839940612618,1.6688008885761738
145,30,0.6,0.005,60,1.7399578803589038,1.6635239228287568
146,30,0.6,0.005,70,1.7855507623857618,1.7126429700739372
147,30,0.6,0.005,80,1.750859408716526,1.674930905547978
148,30,0.6,0.005,90,1.761889603264653,1.6880394020584362
149,30,0.6,0.005,100,1.795347283185176,1.7255908209279798
150,30,0.6,0.005,110,1.740297471703132,1.6545966765132472
151,30,0.6,0.005,120,1.8174415997171638,1.7383811886243172
152,30,0.6,0.005,130,1.7583709755387738,1.680617334715112
153,30,0.6,0.005,140,1.7858327896881376,1.7192800377101691
154,30,0.6,0.005,150,1.776178416411326,1.7135740717492807
155,30,0.6,0.01,50,1.8183945661699275,1.6418521442511451
156,30,0.6,0.01,60,1.81238725799458,1.6411811844345152
157,30,0.6,0.01,70,1.7887889648021413,1.6184903422159318
158,30,0.6,0.01,80,1.7820929853632936,1.6031409926723956
159,30,0.6,0.01,90,1.835296525431658,1.65506791590521
160,30,0.6,0.01,100,1.8252596195240485,1.642278296851246
161,30,0.6,0.01,110,1.8030220923378775,1.6155330086440767
162,30,0.6,0.01,120,1.81122912097385,1.6333635469869268
163,30,0.6,0.01,130,1.8260906456747819,1.6394291951883408
164,30,0.6,0.01,140,1.8381708502200576,1.662490098160159
165,30,0.6,0.01,150,1.8439281559585867,1.6625551540058283
166,30,0.65,0.0001,50,1.6642921227055636,1.6631293261370872
167,30,0.65,0.0001,60,1.7133989825022473,1.7104398790939876
168,30,0.65,0.0001,70,1.6742272861995076,1.673132457199945
169,30,0.65,0.0001,80,1.6577910368645317,1.656818428735332
170,30,0.65,0.0001,90,1.679185132929197,1.6769842373841632
171,30,0.65,0.0001,100,1.668336528784434,1.666508733233936
172,30,0.65,0.0001,110,1.7091509667010036,1.706510304334018
173,30,0.65,0.0001,120,1.69737883685784,1.6962582563260242
174,30,0.65,0.0001,130,1.6486889608711732,1.6471522868803836
175,30,0.65,0.0001,140,1.7266969121854856,1.7258300085508762
176,30,0.65,0.0001,150,1.6847085255011143,1.6824954620295056
177,30,0.65,0.0005,50,1.694080145723589,1.6876832609187746
178,30,0.65,0.0005,60,1.6822358989690744,1.665741491370431
179,30,0.65,0.0005,70,1.7067119087098532,1.701070267174966
180,30,0.65,0.0005,80,1.7205389527694173,1.7143344819709696
181,30,0.65,0.0005,90,1.711636666590038,1.7031360724876259
182,30,0.65,0.0005,100,1.701032957406303,1.6955701017437668
183,30,0.65,0.0005,110,1.6620514566961668,1.6564244739837664
184,30,0.65,0.0005,120,1.6988521553336984,1.6926433768773672
185,30,0.65,0.0005,130,1.7560099817600392,1.750084707196018
186,30,0.65,0.0005,140,1.672873046739033,1.6659866801003542
187,30,0.65,0.0005,150,1.7039927643696584,1.695813147256938
188,30,0.65,0.001,50,1.7302453433163734,1.717139662978432
189,30,0.65,0.001,60,1.713559000095454,1.697443350423891
190,30,0.65,0.001,70,1.7190221495301423,1.704243210565917
191,30,0.65,0.001,80,1.7116943561542441,1.7003334671885
192,30,0.65,0.001,90,1.7229231527958555,1.7130720481101482
193,30,0.65,0.001,100,1.729093909944986,1.7173500076752544
194,30,0.65,0.001,110,1.7257433599618155,1.7161936330988439
195,30,0.65,0.001,120,1.6534217951862211,1.6408255191995997
196,30,0.65,0.001,130,1.6883776011631053,1.6737459193034367
197,30,0.65,0.001,140,1.7201705118620816,1.7078861839837225
198,30,0.65,0.001,150,1.7422906306241464,1.727941478680979
199,30,0.65,0.005,50,1.73444829062011,1.6608422150483833
200,30,0.65,0.005,60,1.7644690835112755,1.692041437222537
201,30,0.65,0.005,70,1.7387208612588847,1.6698148081092015
202,30,0.65,0.005,80,1.7576197848084698,1.682277449799444
203,30,0.65,0.005,90,1.7420968768779614,1.664564849357611
204,30,0.65,0.005,100,1.7668271531799231,1.6967470272927108
205,30,0.65,0.005,110,1.7592936857066892,1.6929010621746503
206,30,0.65,0.005,120,1.7688506077059403,1.696185348278456
207,30,0.65,0.005,130,1.7679461498841902,1.6916792047199167
208,30,0.65,0.005,140,1.7684080588788411,1.6845073726093795
209,30,0.65,0.005,150,1.7739065057588375,1.6985206590062305
210,30,0.65,0.01,50,1.808222657628507,1.6200489889271938
211,30,0.65,0.01,60,1.7548492847788701,1.5905506142001269
212,30,0.65,0.01,70,1.8301257490755212,1.6383236345807808
213,30,0.65,0.01,80,1.822270585146823,1.634880693969488
214,30,0.65,0.01,90,1.8246145732793808,1.6222875875364473
215,30,0.65,0.01,100,1.8075725902983164,1.613905829449223
216,30,0.65,0.01,110,1.826497473253809,1.6338933598977468
217,30,0.65,0.01,120,1.8223592700058344,1.6328231446827897
218,30,0.65,0.01,130,1.7934243326032098,1.6238851131861463
219,30,0.65,0.01,140,1.8196793550845696,1.6507181330500365
220,30,0.65,0.01,150,1.8216479094649256,1.6460786400745135
221,30,0.7,0.0001,50,1.6843150606691324,1.6838690040360962
222,30,0.7,0.0001,60,1.684818881736534,1.6842570292374917
223,30,0.7,0.0001,70,1.6775465598473636,1.67642314001455
224,30,0.7,0.0001,80,1.6704564281072,1.670258443439446
225,30,0.7,0.0001,90,1.7005715610614396,1.6994226497743117
226,30,0.7,0.0001,100,1.6689657142778156,1.6688861772193178
227,30,0.7,0.0001,110,1.696893013358902,1.695415592353682
228,30,0.7,0.0001,120,1.7222865440883257,1.721019467162273
229,30,0.7,0.0001,130,1.7042288116093216,1.7015351829347423
230,30,0.7,0.0001,140,1.734904325630153,1.7328497327958916
231,30,0.7,0.0001,150,1.6592010055216428,1.6580808755342864
232,30,0.7,0.0005,50,1.707082989047807,1.702099535763536
233,30,0.7,0.0005,60,1.6878178422223669,1.681455137311025
234,30,0.7,0.0005,70,1.7402935417111207,1.7365042313359031
235,30,0.7,0.0005,80,1.7361729384133195,1.7312254760525596
236,30,0.7,0.0005,90,1.7009163221195263,1.69523946354225
237,30,0.7,0.0005,100,1.7355910775899037,1.7297499400306675
238,30,0.7,0.0005,110,1.7046445818133673,1.699682226183897
239,30,0.7,0.0005,120,1.6711767229509313,1.6659217745067565
240,30,0.7,0.0005,130,1.7148913297427801,1.7092630077164364
241,30,0.7,0.0005,140,1.6963748707262791,1.690857454372275
242,30,0.7,0.0005,150,1.7120891111722196,1.705569683978126
243,30,0.7,0.001,50,1.7119771787652878,1.701647812960334
244,30,0.7,0.001,60,1.7123481332082857,1.6988377569291087
245,30,0.7,0.001,70,1.7194408664124545,1.7043886154280767
246,30,0.7,0.001,80,1.6964396148654977,1.6887834067845415
247,30,0.7,0.001,90,1.71016517006103,1.6998644906580862
248,30,0.7,0.001,100,1.7438417668373605,1.73277392017183
249,30,0.7,0.001,110,1.7212580677145195,1.7064430724281792
250,30,0.7,0.001,120,1.6906288715335414,1.682151317000048
251,30,0.7,0.001,130,1.6663790833601788,1.656444555555787
252,30,0.7,0.001,140,1.7281076738313814,1.714989019525034
253,30,0.7,0.001,150,1.6975517144291061,1.6844534058546285
254,30,0.7,0.005,50,1.7256223745514407,1.6409748179144992
255,30,0.7,0.005,60,1.7165096790317456,1.6468064865492826
256,30,0.7,0.005,70,1.7306422321208066,1.6496357930163317
257,30,0.7,0.005,80,1.7402168221843453,1.666437402864263
258,30,0.7,0.005,90,1.7553154227808827,1.6715908357867948
259,30,0.7,0.005,100,1.752760050033104,1.6675525989944946
260,30,0.7,0.005,110,1.760923508875892,1.68944859885975
261,30,0.7,0.005,120,1.7428538369443947,1.6694294667884835
262,30,0.7,0.005,130,1.7767281322035573,1.7011594600232376
263,30,0.7,0.005,140,1.7659159382387548,1.684302796126731
264,30,0.7,0.005,150,1.7604266072361419,1.6786307740890856
265,30,0.7,0.01,50,1.8076649237960636,1.633831039727197
266,30,0.7,0.01,60,1.8238475604532578,1.6431611414535763
267,30,0.7,0.01,70,1.8151799599125367,1.6334348538840555
268,30,0.7,0.01,80,1.8138130253464746,1.626708529925062
269,30,0.7,0.01,90,1.8135666417528193,1.642811254789733
270,30,0.7,0.01,100,1.84815373477564,1.655408773409031
271,30,0.7,0.01,110,1.8594603526211957,1.6800919026121937
272,30,0.7,0.01,120,1.8236751582509751,1.64195512193941
273,30,0.7,0.01,130,1.830291733913861,1.649002706957543
274,30,0.7,0.01,140,1.8528856569385985,1.6851501486997404
275,30,0.7,0.01,150,1.8613498344332873,1.6650092779229053
276,30,0.75,0.0001,50,1.65734698672678,1.6557965425123533
277,30,0.75,0.0001,60,1.684991601041293,1.6835220261524966
278,30,0.75,0.0001,70,1.722353897413947,1.721377266807161
279,30,0.75,0.0001,80,1.645475308545679,1.643673011081814
280,30,0.75,0.0001,90,1.7130231814370873,1.7123937142829804
281,30,0.75,0.0001,100,1.641222667086246,1.6400227966247636
282,30,0.75,0.0001,110,1.7040649697817494,1.7022793120388457
283,30,0.75,0.0001,120,1.6734775706887914,1.672606797022155
284,30,0.75,0.0001,130,1.6664216941721823,1.664790325437839
285,30,0.75,0.0001,140,1.6830559959570537,1.6826676056456413
286,30,0.75,0.0001,150,1.720783992807527,1.719774927058819
287,30,0.75,0.0005,50,1.697076326897886,1.6900130966203966
288,30,0.75,0.0005,60,1.7556479945575767,1.7491789653612606
289,30,0.75,0.0005,70,1.6599085242486311,1.653113847861601
290,30,0.75,0.0005,80,1.7281173734133082,1.721552997915617
291,30,0.75,0.0005,90,1.711611632669629,1.7045015830215007
292,30,0.75,0.0005,100,1.6753863331905172,1.6680785979310366
293,30,0.75,0.0005,110,1.6833487861036005,1.67611588748498
294,30,0.75,0.0005,120,1.7170407353664927,1.7105956782641465
295,30,0.75,0.0005,130,1.719351283672786,1.7133836570776244
296,30,0.75,0.0005,140,1.7288662024229597,1.7200836290319723
297,30,0.75,0.0005,150,1.689109895667583,1.6842957994277319
298,30,0.75,0.001,50,1.750971834070651,1.7373255832044916
299,30,0.75,0.001,60,1.731748487915209,1.7209832001696626
300,30,0.75,0.001,70,1.7068661690186806,1.6965168702935407
301,30,0.75,0.001,80,1.7084355307144512,1.6956695499010987
302,30,0.75,0.001,90,1.7781887355306152,1.7650072313334741
303,30,0.75,0.001,100,1.6979621208913809,1.6882979805566742
304,30,0.75,0.001,110,1.7380868198190398,1.7207058300508808
305,30,0.75,0.001,120,1.7478198460127272,1.7373649270246458
306,30,0.75,0.001,130,1.715406356371534,1.7025314310215003
307,30,0.75,0.001,140,1.7244855843093407,1.7075659152798115
308,30,0.75,0.001,150,1.7108084127226721,1.6985396939605348
309,30,0.75,0.005,50,1.7883182298430256,1.7072967836491906
310,30,0.75,0.005,60,1.7541443098648728,1.6805907037635506
311,30,0.75,0.005,70,1.7488070473621824,1.6792855274731182
312,30,0.75,0.005,80,1.7614854376130886,1.6855915192674131
313,30,0.75,0.005,90,1.7518824873734917,1.6807105724817177
314,30,0.75,0.005,100,1.8009942042803602,1.7199535836685138
315,30,0.75,0.005,110,1.7929364250702733,1.7130963009236222
316,30,0.75,0.005,120,1.7537389341361713,1.6863181642660916
317,30,0.75,0.005,130,1.7578824698923605,1.6779013336821864
318,30,0.75,0.005,140,1.769066515436421,1.6923582239688175
319,30,0.75,0.005,150,1.7803895297228742,1.6973241288957615
320,30,0.75,0.01,50,1.7966290682741946,1.6085120977151877
321,30,0.75,0.01,60,1.8021950313315915,1.6267976547808873
322,30,0.75,0.01,70,1.8190308180710344,1.6380571760316707
323,30,0.75,0.01,80,1.803863850009145,1.624990993132972
324,30,0.75,0.01,90,1.7902748606071424,1.6098979850444488
325,30,0.75,0.01,100,1.8654913408849212,1.6749915710020054
326,30,0.75,0.01,110,1.8466391221476823,1.6725543796311093
327,30,0.75,0.01,120,1.8189478856561538,1.6456112852036608
328,30,0.75,0.01,130,1.8472581627900562,1.661588647657001
329,30,0.75,0.01,140,1.8638843409925487,1.6769479870622703
330,30,0.75,0.01,150,1.8190046930526285,1.6414733734466125
331,30,0.8,0.0001,50,1.6955629200186482,1.693652775387558
332,30,0.8,0.0001,60,1.6783338121827547,1.6774548208767064
333,30,0.8,0.0001,70,1.6838670565169604,1.683491356312928
334,30,0.8,0.0001,80,1.7060615068367195,1.7042315132937063
335,30,0.8,0.0001,90,1.7152511355251152,1.713144948027306
336,30,0.8,0.0001,100,1.7166228893957562,1.7157672836353557
337,30,0.8,0.0001,110,1.7062799690003712,1.705597414759335
338,30,0.8,0.0001,120,1.7017143836040964,1.7008404388326295
339,30,0.8,0.0001,130,1.705590056536912,1.7032280047055992
340,30,0.8,0.0001,140,1.7197514303851191,1.7193016502119824
341,30,0.8,0.0001,150,1.6740283297328657,1.6738520232213845
342,30,0.8,0.0005,50,1.72395639338885,1.7160693726209755
343,30,0.8,0.0005,60,1.7140141459089997,1.7090896117722414
344,30,0.8,0.0005,70,1.7434247589233403,1.7391427052955848
345,30,0.8,0.0005,80,1.6948137881057646,1.6896909524708392
346,30,0.8,0.0005,90,1.6874086398747405,1.6810343722526309
347,30,0.8,0.0005,100,1.7288220053015981,1.7246917835189413
348,30,0.8,0.0005,110,1.713760930457988,1.709943119009991
349,30,0.8,0.0005,120,1.7032712633184257,1.6965184010582346
350,30,0.8,0.0005,130,1.7056580567637079,1.6972349503500905
351,30,0.8,0.0005,140,1.7200048886903108,1.7123726003204325
352,30,0.8,0.0005,150,1.7100342456436295,1.7025319586553056
353,30,0.8,0.001,50,1.7402795068662555,1.7280779021225319
354,30,0.8,0.001,60,1.7101162452513785,1.6999195830962839
355,30,0.8,0.001,70,1.705252578659981,1.6911255108186176
356,30,0.8,0.001,80,1.7104656251928807,1.691228843507186
357,30,0.8,0.001,90,1.7328786281847184,1.7210639887277894
358,30,0.8,0.001,100,1.7188115499450312,1.706045915244256
359,30,0.8,0.001,110,1.7544728044230422,1.741342172851689
360,30,0.8,0.001,120,1.7351939980046376,1.7170774473429524
361,30,0.8,0.001,130,1.7291514833439898,1.7164646377817392
362,30,0.8,0.001,140,1.7181265823247147,1.7051518664929433
363,30,0.8,0.001,150,1.705289509121271,1.6952584405456006
364,30,0.8,0.005,50,1.7529479145515612,1.6776969612645192
365,30,0.8,0.005,60,1.7640838118530169,1.6791477315065564
366,30,0.8,0.005,70,1.7838117678615364,1.7121515160485108
367,30,0.8,0.005,80,1.7428798323024222,1.6733465256227424
368,30,0.8,0.005,90,1.7703965836059625,1.7001625896087396
369,30,0.8,0.005,100,1.7746055833113445,1.7025681293051653
370,30,0.8,0.005,110,1.7909677359796587,1.7070859818704287
371,30,0.8,0.005,120,1.7873079295474494,1.713279444476016
372,30,0.8,0.005,130,1.7665567442541814,1.6818965820906149
373,30,0.8,0.005,140,1.8024350890250571,1.7322642440122238
374,30,0.8,0.005,150,1.7781012007156318,1.7044617590405486
375,30,0.8,0.01,50,1.7856070952341587,1.6068731488510313
376,30,0.8,0.01,60,1.7843808387776445,1.6221937582564578
377,30,0.8,0.01,70,1.816506093914393,1.6163697115326139
378,30,0.8,0.01,80,1.8311734710044465,1.6255600093657085
379,30,0.8,0.01,90,1.8227435933685958,1.6448812493265592
380,30,0.8,0.01,100,1.8149683940460102,1.620060993253251
381,30,0.8,0.01,110,1.8174525990941455,1.637512579375361
382,30,0.8,0.01,120,1.829654420546762,1.6368581749500708
383,30,0.8,0.01,130,1.8181626076451607,1.6528098503008843
384,30,0.8,0.01,140,1.823632286914482,1.6571911242046966
385,30,0.8,0.01,150,1.8563535745796296,1.6649882282433879
386,30,0.85,0.0001,50,1.713989707710745,1.7126757531195997
387,30,0.85,0.0001,60,1.708923049657448,1.7079290674696184
388,30,0.85,0.0001,70,1.6901087669968993,1.689113405898948
389,30,0.85,0.0001,80,1.770896572471039,1.7699892389567111
390,30,0.85,0.0001,90,1.7309142232888453,1.72925945352263
391,30,0.85,0.0001,100,1.6978225688784243,1.693932375805457
392,30,0.85,0.0001,110,1.7130054665762744,1.712351444642882
393,30,0.85,0.0001,120,1.6985220872269826,1.698044797237593
394,30,0.85,0.0001,130,1.7068865099887267,1.70573860205649
395,30,0.85,0.0001,140,1.7200491460093417,1.7190335338901541
396,30,0.85,0.0001,150,1.7110497946738437,1.710325462102868
397,30,0.85,0.0005,50,1.7022696125096914,1.698941506175697
398,30,0.85,0.0005,60,1.705498179467482,1.6993869105902695
399,30,0.85,0.0005,70,1.7343612344609411,1.7273087458483658
400,30,0.85,0.0005,80,1.7240132320548576,1.7155851688186465
401,30,0.85,0.0005,90,1.7398085390934421,1.7365671483030465
402,30,0.85,0.0005,100,1.7031479797128548,1.6974981627126753
403,30,0.85,0.0005,110,1.7276981024250566,1.7198145228418449
404,30,0.85,0.0005,120,1.7473616408964938,1.7418807668231417
405,30,0.85,0.0005,130,1.7116383123739793,1.706691465591958
406,30,0.85,0.0005,140,1.7427730225235567,1.736114112290756
407,30,0.85,0.0005,150,1.7520117988508477,1.747473588346446
408,30,0.85,0.001,50,1.7239398079114687,1.7093173928157288
409,30,0.85,0.001,60,1.7236573967625022,1.7124339031396543
410,30,0.85,0.001,70,1.740765464517018,1.7271679515093374
411,30,0.85,0.001,80,1.727707007302804,1.7139414000808852
412,30,0.85,0.001,90,1.7705151021800598,1.7591424451095528
413,30,0.85,0.001,100,1.742868386500625,1.7248174802973137
414,30,0.85,0.001,110,1.7351572936502178,1.7228074459348304
415,30,0.85,0.001,120,1.7140659134655198,1.699221869330876
416,30,0.85,0.001,130,1.7161393981786168,1.703640494073576
417,30,0.85,0.001,140,1.731346879884233,1.7187988681350592
418,30,0.85,0.001,150,1.7680456289972193,1.7567044988584626
419,30,0.85,0.005,50,1.7795243506330718,1.704594904021428
420,30,0.85,0.005,60,1.769181420448333,1.6947443257257075
421,30,0.85,0.005,70,1.7839471671093412,1.7050146249380804
422,30,0.85,0.005,80,1.7702496101788583,1.6863436806039431
423,30,0.85,0.005,90,1.8044648156959362,1.7146950049418965
424,30,0.85,0.005,100,1.8061579225447244,1.725258324311104
425,30,0.85,0.005,110,1.791878267366266,1.716997563482635
426,30,0.85,0.005,120,1.7477661919343208,1.6695614766166937
427,30,0.85,0.005,130,1.7359467709153587,1.664189248269028
428,30,0.85,0.005,140,1.8127861284701214,1.726824944363985
429,30,0.85,0.005,150,1.7686619492446067,1.6912273610624964
430,30,0.85,0.01,50,1.7974312226602285,1.5870875249850065
431,30,0.85,0.01,60,1.8282727239969945,1.656771408662268
432,30,0.85,0.01,70,1.804190234025892,1.6139169297541673
433,30,0.85,0.01,80,1.8322419400142929,1.6456369096981365
434,30,0.85,0.01,90,1.814139886978699,1.6378566947833588
435,30,0.85,0.01,100,1.8359803964429113,1.6693074415040223
436,30,0.85,0.01,110,1.8317790721670617,1.6378019049199504
437,30,0.85,0.01,120,1.8312633427677998,1.668031919776378
438,30,0.85,0.01,130,1.8799640546606442,1.6972632899739886
439,30,0.85,0.01,140,1.8585431436231143,1.6640640494138865
440,30,0.85,0.01,150,1.8505539179453867,1.675049228098359
441,30,0.9,0.0001,50,1.703727089106519,1.702565920210115
442,30,0.9,0.0001,60,1.692221850556023,1.6890587105581454
443,30,0.9,0.0001,70,1.7188904849607172,1.7170375914103782
444,30,0.9,0.0001,80,1.7208059777689237,1.7193069737058824
445,30,0.9,0.0001,90,1.6968142078899406,1.6960868221942786
446,30,0.9,0.0001,100,1.7239615430224553,1.7234404188536832
447,30,0.9,0.0001,110,1.731084679046959,1.7302479616831203
448,30,0.9,0.0001,120,1.7192837556553746,1.7178814878636643
449,30,0.9,0.0001,130,1.7349315343374667,1.7331568475226018
450,30,0.9,0.0001,140,1.7334294867298157,1.7314088325126804
451,30,0.9,0.0001,150,1.7313335937432586,1.7299298101292937
452,30,0.9,0.0005,50,1.72160128955121,1.7148617635473806
453,30,0.9,0.0005,60,1.6996362797822633,1.6931629193319861
454,30,0.9,0.0005,70,1.722736263119836,1.7177275069399027
455,30,0.9,0.0005,80,1.7321243197737142,1.7263449612623356
456,30,0.9,0.0005,90,1.7346368566397485,1.7298189304512437
457,30,0.9,0.0005,100,1.7631365741662375,1.7571077017524184
458,30,0.9,0.0005,110,1.7231258906069271,1.7190975701642832
459,30,0.9,0.0005,120,1.7553534072922943,1.749478234770725
460,30,0.9,0.0005,130,1.763694059675324,1.7571918477607968
461,30,0.9,0.0005,140,1.7516391562152007,1.7472768113994723
462,30,0.9,0.0005,150,1.7185026736654287,1.7120092272740095
463,30,0.9,0.001,50,1.7557429455683422,1.7416987035829776
464,30,0.9,0.001,60,1.7132480085590545,1.6998877001628194
465,30,0.9,0.001,70,1.7185137438361686,1.7093266576105757
466,30,0.9,0.001,80,1.7556553877647647,1.7423627948590328
467,30,0.9,0.001,90,1.7453289506162846,1.7329327928320977
468,30,0.9,0.001,100,1.7624490015805323,1.7484130348159905
469,30,0.9,0.001,110,1.7041168955865067,1.693151239137604
470,30,0.9,0.001,120,1.7292226111967535,1.7183150023694886
471,30,0.9,0.001,130,1.7442832186052215,1.7293789508146187
472,30,0.9,0.001,140,1.7380185439308995,1.7289636848529557
473,30,0.9,0.001,150,1.7314145459600865,1.7184870703702766
474,30,0.9,0.005,50,1.7637674322455787,1.6895630276936864
475,30,0.9,0.005,60,1.7714111743198324,1.7012704374805094
476,30,0.9,0.005,70,1.7712484733974758,1.7000388711993872
477,30,0.9,0.005,80,1.7762269826726422,1.7051109745196646
478,30,0.9,0.005,90,1.7722846601843611,1.68724610196191
479,30,0.9,0.005,100,1.8157117961124598,1.7400240136143237
480,30,0.9,0.005,110,1.7803313116818662,1.700344228437092
481,30,0.9,0.005,120,1.800802357975178,1.7290505038398964
482,30,0.9,0.005,130,1.8178921683089089,1.7345520873009967
483,30,0.9,0.005,140,1.8216263636257108,1.7431562888926309
484,30,0.9,0.005,150,1.8324066380706396,1.7581988156297186
485,30,0.9,0.01,50,1.7790107924665497,1.6103410885534073
486,30,0.9,0.01,60,1.812672738580803,1.639979686812666
487,30,0.9,0.01,70,1.8085818919872632,1.631828430417261
488,30,0.9,0.01,80,1.8396375084415268,1.6647651334287246
489,30,0.9,0.01,90,1.8502057304590482,1.6515825223145706
490,30,0.9,0.01,100,1.8543041075013593,1.6748494904817988
491,30,0.9,0.01,110,1.8404599260187422,1.673010212792786
492,30,0.9,0.01,120,1.8370700862408265,1.6551606166943924
493,30,0.9,0.01,130,1.8342980186633246,1.6707358484737742
494,30,0.9,0.01,140,1.8119911569615152,1.63365550278231
495,30,0.9,0.01,150,1.837843895186942,1.6570056834521865
496,35,0.5,0.0001,50,1.652875149927689,1.6522230483435598
497,35,0.5,0.0001,60,1.6935747979699294,1.6926871074496515
498,35,0.5,0.0001,70,1.6478287209926612,1.646065516616587
499,35,0.5,0.0001,80,1.6943683877566706,1.6935931202168957
500,35,0.5,0.0001,90,1.655404226963351,1.6538892991770284
